#CHROM	POS	chlamy_7A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_8A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_15A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_18A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam
chromosome_15	1086282	47	33	27	45
chromosome_15	1086283	47	33	27	45
chromosome_15	1086284	47	33	27	45
chromosome_15	1086285	47	33	27	45
chromosome_15	1086286	47	33	27	45
chromosome_15	1086287	47	33	27	45
chromosome_15	1086288	47	33	27	45
chromosome_15	1086289	46	33	27	45
chromosome_15	1086290	46	33	27	45
chromosome_15	1086291	46	33	27	45
chromosome_15	1086292	46	33	27	45
chromosome_15	1086293	44	28	22	41
chromosome_15	1086294	47	31	24	44
chromosome_15	1086295	47	33	25	44
chromosome_15	1086296	47	33	26	45
chromosome_15	1086297	47	33	26	45
chromosome_15	1086298	47	33	25	44
chromosome_15	1086299	47	32	24	45
chromosome_15	1086300	47	31	26	40
chromosome_15	1086301	38	22	19	38
chromosome_15	1086302	46	25	21	40
chromosome_15	1086303	48	26	23	42
chromosome_15	1086304	48	27	23	43
chromosome_15	1086305	48	29	26	46
chromosome_15	1086306	48	32	26	46
chromosome_15	1086307	48	32	26	46
chromosome_15	1086308	48	33	26	46
chromosome_15	1086309	48	32	25	44
chromosome_15	1086310	48	32	25	44
chromosome_15	1086311	48	32	25	44
chromosome_15	1086312	48	32	25	44
chromosome_15	1086313	49	29	21	44
chromosome_15	1086314	49	33	26	46
chromosome_15	1086315	49	33	27	46
chromosome_15	1086316	48	33	27	46
chromosome_15	1086317	49	33	27	46
chromosome_15	1086318	49	33	27	46
chromosome_15	1086319	49	33	27	46
chromosome_15	1086320	49	33	26	46
chromosome_15	1086321	49	33	26	46
chromosome_15	1086322	49	33	26	46
chromosome_15	1086323	49	33	26	46
chromosome_15	1086324	49	33	26	46
chromosome_15	1086325	49	33	26	46
chromosome_15	1086326	49	31	26	46
chromosome_15	1086327	48	31	27	46
chromosome_15	1086328	48	33	27	46
chromosome_15	1086329	49	32	27	46
chromosome_15	1086330	50	33	26	46
chromosome_15	1086331	50	33	27	46
chromosome_15	1086332	50	33	26	46
chromosome_15	1086333	50	33	26	46
chromosome_15	1086334	50	33	26	46
chromosome_15	1086335	50	33	26	46
chromosome_15	1086336	50	33	26	46
chromosome_15	1086337	50	33	26	46
chromosome_15	1086338	50	33	26	46
chromosome_15	1086339	50	33	26	45
chromosome_15	1086340	51	33	26	46
chromosome_15	1086341	51	33	26	46
chromosome_15	1086342	51	33	26	46
chromosome_15	1086343	50	33	27	46
chromosome_15	1086344	50	33	27	46
chromosome_15	1086345	51	33	27	46
chromosome_15	1086346	51	33	27	46
chromosome_15	1086347	51	33	27	46
chromosome_15	1086348	51	33	26	46
chromosome_15	1086349	50	32	27	46
chromosome_15	1086350	51	33	27	46
chromosome_15	1086351	51	33	27	46
chromosome_15	1086352	51	32	26	46
chromosome_15	1086353	51	33	27	46
chromosome_15	1086354	51	33	27	46
chromosome_15	1086355	51	33	27	46
chromosome_15	1086356	51	33	27	46
chromosome_15	1086357	51	33	27	46
chromosome_15	1086358	51	33	27	46
chromosome_15	1086359	51	32	26	45
chromosome_15	1086360	51	33	27	46
chromosome_15	1086361	51	33	27	46
chromosome_15	1086362	51	33	26	46
chromosome_15	1086363	51	33	27	46
chromosome_15	1086364	51	33	27	46
chromosome_15	1086365	51	33	27	46
chromosome_15	1086366	51	33	27	46
chromosome_15	1086367	51	32	26	46
chromosome_15	1086368	51	33	26	46
chromosome_15	1086369	51	33	26	46
chromosome_15	1086370	51	33	27	46
chromosome_15	1086371	51	33	26	46
chromosome_15	1086372	51	33	26	46
chromosome_15	1086373	51	33	28	46
chromosome_15	1086374	51	33	28	46
chromosome_15	1086375	51	33	28	46
chromosome_15	1086376	51	33	26	46
chromosome_15	1086377	51	33	27	46
chromosome_15	1086378	51	33	27	45
chromosome_15	1086379	51	33	27	46
chromosome_15	1086380	51	33	27	46
chromosome_15	1086381	51	33	27	46
chromosome_15	1086382	51	33	26	46
chromosome_15	1086383	51	33	28	46
chromosome_15	1086384	51	33	28	46
chromosome_15	1086385	51	32	28	46
chromosome_15	1086386	51	33	28	46
chromosome_15	1086387	51	33	28	46
chromosome_15	1086388	50	33	28	46
chromosome_15	1086389	50	32	28	46
chromosome_15	1086390	50	33	28	46
chromosome_15	1086391	50	33	28	46
chromosome_15	1086392	50	33	25	45
chromosome_15	1086393	50	33	25	46
chromosome_15	1086394	50	33	27	46
chromosome_15	1086395	50	33	26	46
chromosome_15	1086396	50	32	28	46
chromosome_15	1086397	50	33	28	46
chromosome_15	1086398	50	33	27	46
chromosome_15	1086399	50	33	28	46
chromosome_15	1086400	49	32	28	46
chromosome_15	1086401	48	32	27	46
chromosome_15	1086402	49	33	25	46
chromosome_15	1086403	49	33	25	46
chromosome_15	1086404	49	32	28	46
chromosome_15	1086405	49	32	28	46
chromosome_15	1086406	48	32	27	46
chromosome_15	1086407	48	33	28	46
chromosome_15	1086408	48	33	28	46
chromosome_15	1086409	48	33	28	46
chromosome_15	1086410	48	33	28	46
chromosome_15	1086411	48	33	27	46
chromosome_15	1086412	48	33	27	46
chromosome_15	1086413	48	33	27	44
chromosome_15	1086414	48	32	25	45
chromosome_15	1086415	48	33	27	45
chromosome_15	1086416	48	33	27	45
chromosome_15	1086417	48	32	27	45
chromosome_15	1086418	48	33	28	46
chromosome_15	1086419	48	33	28	46
chromosome_15	1086420	48	32	28	46
chromosome_15	1086421	48	32	28	46
chromosome_15	1086422	48	32	28	46
chromosome_15	1086423	48	32	28	46
chromosome_15	1086424	48	33	28	46
chromosome_15	1086425	48	33	27	46
chromosome_15	1086426	48	32	26	46
chromosome_15	1086427	48	33	27	46
chromosome_15	1086428	47	33	26	46
chromosome_15	1086429	48	33	27	46
chromosome_15	1086430	48	33	28	46
chromosome_15	1086431	48	32	24	45
chromosome_15	1086432	48	33	27	46
chromosome_15	1086433	48	33	28	46
chromosome_15	1086434	48	32	28	46
chromosome_15	1086435	48	33	28	46
chromosome_15	1086436	48	33	28	46
chromosome_15	1086437	48	33	27	46
chromosome_15	1086438	48	33	27	46
chromosome_15	1086439	48	33	27	46
chromosome_15	1086440	48	33	27	46
chromosome_15	1086441	48	33	27	46
chromosome_15	1086442	48	33	27	46
chromosome_15	1086443	47	33	27	46
chromosome_15	1086444	47	33	26	46
chromosome_15	1086445	47	33	26	46
chromosome_15	1086446	47	33	28	46
chromosome_15	1086447	47	33	28	46
chromosome_15	1086448	47	33	28	46
chromosome_15	1086449	47	32	27	45
chromosome_15	1086450	47	33	27	45
chromosome_15	1086451	47	33	27	45
chromosome_15	1086452	47	33	27	46
chromosome_15	1086453	47	33	27	46
chromosome_15	1086454	46	33	26	46
chromosome_15	1086455	46	33	28	46
chromosome_15	1086456	46	33	28	46
chromosome_15	1086457	46	33	28	46
chromosome_15	1086458	45	33	28	46
chromosome_15	1086459	45	33	28	46
chromosome_15	1086460	45	33	28	46
chromosome_15	1086461	46	33	28	46
chromosome_15	1086462	46	33	28	46
chromosome_15	1086463	46	33	28	46
chromosome_15	1086464	46	33	28	46
chromosome_15	1086465	46	33	28	46
chromosome_15	1086466	46	33	28	47
chromosome_15	1086467	46	32	28	47
chromosome_15	1086468	46	32	28	47
chromosome_15	1086469	46	32	27	47
chromosome_15	1086470	46	33	27	47
chromosome_15	1086471	46	33	27	47
chromosome_15	1086472	45	33	29	47
chromosome_15	1086473	45	33	29	47
chromosome_15	1086474	45	34	29	48
chromosome_15	1086475	45	34	29	48
chromosome_15	1086476	45	34	29	48
chromosome_15	1086477	45	34	29	48
chromosome_15	1086478	44	34	28	48
chromosome_15	1086479	44	34	28	48
chromosome_15	1086480	44	35	28	48
chromosome_15	1086481	44	35	29	48
chromosome_15	1086482	44	34	28	48
chromosome_15	1086483	44	35	29	48
chromosome_15	1086484	44	36	29	47
chromosome_15	1086485	44	36	29	48
chromosome_15	1086486	44	36	29	48
chromosome_15	1086487	44	36	29	48
chromosome_15	1086488	43	36	29	48
chromosome_15	1086489	44	36	29	48
chromosome_15	1086490	44	36	29	48
chromosome_15	1086491	44	35	29	48
chromosome_15	1086492	44	35	27	48
chromosome_15	1086493	44	36	29	48
chromosome_15	1086494	44	36	29	48
chromosome_15	1086495	44	36	29	48
chromosome_15	1086496	44	36	29	48
chromosome_15	1086497	43	35	29	48
chromosome_15	1086498	43	35	29	48
chromosome_15	1086499	44	36	28	47
chromosome_15	1086500	43	36	29	47
chromosome_15	1086501	44	36	28	47
chromosome_15	1086502	44	35	28	48
chromosome_15	1086503	44	36	29	48
chromosome_15	1086504	44	36	28	48
chromosome_15	1086505	44	36	29	47
chromosome_15	1086506	44	36	29	48
chromosome_15	1086507	44	36	28	48
chromosome_15	1086508	44	36	28	48
chromosome_15	1086509	43	36	28	48
chromosome_15	1086510	44	36	28	48
chromosome_15	1086511	44	36	28	48
chromosome_15	1086512	44	36	27	48
chromosome_15	1086513	44	36	28	48
chromosome_15	1086514	44	36	28	48
chromosome_15	1086515	44	36	27	48
chromosome_15	1086516	44	36	27	48
chromosome_15	1086517	44	36	28	48
chromosome_15	1086518	44	36	28	48
chromosome_15	1086519	44	36	28	48
chromosome_15	1086520	44	36	27	48
chromosome_15	1086521	44	36	28	47
chromosome_15	1086522	44	35	28	47
chromosome_15	1086523	44	36	28	47
chromosome_15	1086524	44	36	28	47
chromosome_15	1086525	44	36	28	47
chromosome_15	1086526	44	35	28	47
chromosome_15	1086527	44	36	27	47
chromosome_15	1086528	44	36	27	47
chromosome_15	1086529	44	36	26	47
chromosome_15	1086530	44	36	26	47
chromosome_15	1086531	44	36	26	47
chromosome_15	1086532	43	37	25	46
chromosome_15	1086533	43	37	26	47
chromosome_15	1086534	42	37	25	47
chromosome_15	1086535	42	37	26	47
chromosome_15	1086536	42	36	26	46
chromosome_15	1086537	42	36	26	47
chromosome_15	1086538	43	36	27	47
chromosome_15	1086539	42	36	26	46
chromosome_15	1086540	42	37	27	47
chromosome_15	1086541	42	36	28	47
chromosome_15	1086542	43	37	28	46
chromosome_15	1086543	43	37	27	47
chromosome_15	1086544	43	38	28	46
chromosome_15	1086545	42	36	25	47
chromosome_15	1086546	43	38	27	47
chromosome_15	1086547	42	38	28	47
chromosome_15	1086548	42	38	28	47
chromosome_15	1086549	42	38	28	47
chromosome_15	1086550	42	38	28	47
chromosome_15	1086551	42	38	28	48
chromosome_15	1086552	42	38	28	48
chromosome_15	1086553	42	38	28	48
chromosome_15	1086554	42	38	28	48
chromosome_15	1086555	42	38	28	48
chromosome_15	1086556	42	38	28	48
chromosome_15	1086557	42	38	27	48
chromosome_15	1086558	42	38	28	48
chromosome_15	1086559	42	39	28	47
chromosome_15	1086560	42	39	27	47
chromosome_15	1086561	42	39	28	48
chromosome_15	1086562	42	39	28	48
chromosome_15	1086563	42	38	28	48
chromosome_15	1086564	42	38	28	48
chromosome_15	1086565	41	38	28	48
chromosome_15	1086566	41	38	27	48
chromosome_15	1086567	41	39	28	48
chromosome_15	1086568	41	39	28	48
chromosome_15	1086569	41	39	27	48
chromosome_15	1086570	41	39	26	48
chromosome_15	1086571	41	39	28	48
chromosome_15	1086572	41	39	26	47
chromosome_15	1086573	41	39	28	48
chromosome_15	1086574	41	39	28	48
chromosome_15	1086575	41	39	28	48
chromosome_15	1086576	41	39	28	48
chromosome_15	1086577	41	39	28	48
chromosome_15	1086578	41	39	28	48
chromosome_15	1086579	41	39	28	48
chromosome_15	1086580	41	39	28	48
chromosome_15	1086581	41	38	28	47
chromosome_15	1086582	41	39	28	47
chromosome_15	1086583	41	39	27	47
chromosome_15	1086584	41	38	27	47
chromosome_15	1086585	41	38	27	46
chromosome_15	1086586	40	37	27	46
chromosome_15	1086587	40	38	26	46
chromosome_15	1086588	40	38	28	47
chromosome_15	1086589	40	38	28	47
chromosome_15	1086590	40	37	27	47
chromosome_15	1086591	40	38	27	47
chromosome_15	1086592	40	38	28	47
chromosome_15	1086593	40	38	29	46
chromosome_15	1086594	40	38	27	47
chromosome_15	1086595	40	38	28	47
chromosome_15	1086596	40	37	27	47
chromosome_15	1086597	40	37	27	47
chromosome_15	1086598	40	38	27	47
chromosome_15	1086599	40	38	28	47
chromosome_15	1086600	40	38	29	47
chromosome_15	1086601	40	38	29	47
chromosome_15	1086602	40	38	28	47
chromosome_15	1086603	40	38	28	47
chromosome_15	1086604	39	38	27	46
chromosome_15	1086605	39	38	27	46
chromosome_15	1086606	39	38	29	47
chromosome_15	1086607	39	38	28	46
chromosome_15	1086608	40	38	28	47
chromosome_15	1086609	40	38	28	47
chromosome_15	1086610	40	38	26	47
chromosome_15	1086611	40	38	27	47
chromosome_15	1086612	40	38	29	47
chromosome_15	1086613	40	38	29	47
chromosome_15	1086614	40	38	29	47
chromosome_15	1086615	39	38	28	47
chromosome_15	1086616	40	38	28	47
chromosome_15	1086617	40	38	26	47
chromosome_15	1086618	40	38	26	47
chromosome_15	1086619	39	38	27	47
chromosome_15	1086620	39	37	27	47
chromosome_15	1086621	39	38	28	47
chromosome_15	1086622	39	38	29	47
chromosome_15	1086623	40	39	29	47
chromosome_15	1086624	40	39	28	47
chromosome_15	1086625	40	38	28	47
chromosome_15	1086626	40	39	29	47
chromosome_15	1086627	40	39	29	47
chromosome_15	1086628	39	39	28	47
chromosome_15	1086629	39	39	29	47
chromosome_15	1086630	39	39	29	47
chromosome_15	1086631	39	39	29	47
chromosome_15	1086632	39	39	29	47
chromosome_15	1086633	39	39	29	47
chromosome_15	1086634	39	39	28	47
chromosome_15	1086635	39	39	29	47
chromosome_15	1086636	39	38	27	47
chromosome_15	1086637	39	39	28	47
chromosome_15	1086638	39	39	29	47
chromosome_15	1086639	39	39	29	47
chromosome_15	1086640	39	39	28	47
chromosome_15	1086641	39	39	29	47
chromosome_15	1086642	39	38	29	47
chromosome_15	1086643	39	39	29	47
chromosome_15	1086644	39	39	28	47
chromosome_15	1086645	39	39	28	47
chromosome_15	1086646	39	39	28	47
chromosome_15	1086647	39	39	29	47
chromosome_15	1086648	39	39	29	46
chromosome_15	1086649	39	39	29	46
chromosome_15	1086650	39	39	29	46
chromosome_15	1086651	39	39	29	47
chromosome_15	1086652	39	39	29	47
chromosome_15	1086653	39	39	29	47
chromosome_15	1086654	39	39	29	47
chromosome_15	1086655	39	39	29	47
chromosome_15	1086656	39	38	29	47
chromosome_15	1086657	39	39	29	47
chromosome_15	1086658	39	39	29	47
chromosome_15	1086659	39	39	29	47
chromosome_15	1086660	39	39	29	47
chromosome_15	1086661	39	39	29	46
chromosome_15	1086662	39	39	29	47
chromosome_15	1086663	39	39	29	47
chromosome_15	1086664	38	38	28	47
chromosome_15	1086665	38	39	28	47
chromosome_15	1086666	39	39	28	47
chromosome_15	1086667	40	39	28	47
chromosome_15	1086668	40	39	28	47
chromosome_15	1086669	40	39	28	47
chromosome_15	1086670	40	39	27	47
chromosome_15	1086671	40	39	27	47
chromosome_15	1086672	39	39	28	47
chromosome_15	1086673	39	40	28	47
chromosome_15	1086674	39	40	27	48
chromosome_15	1086675	39	39	28	48
chromosome_15	1086676	39	39	28	48
chromosome_15	1086677	39	40	28	48
chromosome_15	1086678	39	40	28	48
chromosome_15	1086679	39	40	28	48
chromosome_15	1086680	39	40	29	48
chromosome_15	1086681	39	40	29	48
chromosome_15	1086682	39	40	29	47
chromosome_15	1086683	39	40	27	47
chromosome_15	1086684	39	40	29	47
chromosome_15	1086685	39	40	29	47
chromosome_15	1086686	39	40	28	47
chromosome_15	1086687	39	39	28	47
chromosome_15	1086688	39	39	29	47
chromosome_15	1086689	39	38	27	47
chromosome_15	1086690	39	39	28	47
chromosome_15	1086691	38	39	29	47
chromosome_15	1086692	38	40	29	47
chromosome_15	1086693	39	40	29	47
chromosome_15	1086694	39	40	29	47
chromosome_15	1086695	39	40	29	47
chromosome_15	1086696	39	41	29	47
chromosome_15	1086697	39	41	29	47
chromosome_15	1086698	39	41	29	47
chromosome_15	1086699	39	41	29	47
chromosome_15	1086700	39	41	29	47
chromosome_15	1086701	39	40	29	47
chromosome_15	1086702	39	40	29	47
chromosome_15	1086703	39	40	29	47
chromosome_15	1086704	39	41	29	47
chromosome_15	1086705	39	41	29	47
chromosome_15	1086706	39	41	29	47
chromosome_15	1086707	39	41	29	47
chromosome_15	1086708	39	41	29	47
chromosome_15	1086709	39	41	29	47
chromosome_15	1086710	39	41	29	47
chromosome_15	1086711	39	41	29	47
chromosome_15	1086712	39	41	28	47
chromosome_15	1086713	39	41	28	47
chromosome_15	1086714	39	41	29	47
chromosome_15	1086715	39	41	28	47
chromosome_15	1086716	39	41	28	47
chromosome_15	1086717	39	41	28	47
chromosome_15	1086718	39	41	28	47
chromosome_15	1086719	39	41	29	47
chromosome_15	1086720	39	41	29	47
chromosome_15	1086721	39	41	28	47
chromosome_15	1086722	39	41	27	47
chromosome_15	1086723	39	41	28	47
chromosome_15	1086724	39	41	28	47
chromosome_15	1086725	39	41	29	47
chromosome_15	1086726	39	41	29	47
chromosome_15	1086727	39	41	28	47
chromosome_15	1086728	38	41	25	47
chromosome_15	1086729	39	41	28	47
chromosome_15	1086730	39	41	28	47
chromosome_15	1086731	39	41	28	47
chromosome_15	1086732	39	41	28	47
chromosome_15	1086733	39	40	28	47
chromosome_15	1086734	39	41	28	47
chromosome_15	1086735	39	41	28	47
chromosome_15	1086736	39	42	28	47
chromosome_15	1086737	39	42	28	47
chromosome_15	1086738	39	42	28	46
chromosome_15	1086739	39	42	28	46
chromosome_15	1086740	39	42	28	46
chromosome_15	1086741	39	42	27	46
chromosome_15	1086742	39	42	28	46
chromosome_15	1086743	39	42	29	46
chromosome_15	1086744	39	42	29	46
chromosome_15	1086745	39	42	29	46
chromosome_15	1086746	39	42	29	46
chromosome_15	1086747	39	42	29	46
chromosome_15	1086748	39	42	29	46
chromosome_15	1086749	39	42	29	46
chromosome_15	1086750	39	42	29	46
chromosome_15	1086751	39	42	29	46
chromosome_15	1086752	39	42	29	46
chromosome_15	1086753	37	41	29	46
chromosome_15	1086754	37	41	29	46
chromosome_15	1086755	38	42	28	46
chromosome_15	1086756	37	42	28	46
chromosome_15	1086757	37	41	29	46
chromosome_15	1086758	38	42	29	46
chromosome_15	1086759	37	42	29	46
chromosome_15	1086760	37	42	29	46
chromosome_15	1086761	38	42	29	46
chromosome_15	1086762	39	42	29	46
chromosome_15	1086763	39	42	29	46
chromosome_15	1086764	39	42	28	46
chromosome_15	1086765	39	41	28	45
chromosome_15	1086766	39	42	29	45
chromosome_15	1086767	38	42	29	45
chromosome_15	1086768	37	42	29	45
chromosome_15	1086769	38	42	29	45
chromosome_15	1086770	38	42	29	44
chromosome_15	1086771	38	39	29	45
chromosome_15	1086772	38	40	29	45
chromosome_15	1086773	38	41	29	45
chromosome_15	1086774	38	40	29	45
chromosome_15	1086775	38	42	29	45
chromosome_15	1086776	38	41	29	44
chromosome_15	1086777	38	41	27	43
chromosome_15	1086778	38	41	28	43
chromosome_15	1086779	38	40	28	43
chromosome_15	1086780	38	38	28	43
chromosome_15	1086781	38	39	28	43
chromosome_15	1086782	38	42	27	43
chromosome_15	1086783	38	42	27	43
chromosome_15	1086784	38	42	28	43
chromosome_15	1086785	38	42	28	43
chromosome_15	1086786	38	42	28	43
chromosome_15	1086787	38	41	27	43
chromosome_15	1086788	38	42	27	43
chromosome_15	1086789	38	41	26	43
chromosome_15	1086790	38	41	26	43
chromosome_15	1086791	38	42	28	43
chromosome_15	1086792	38	42	28	43
chromosome_15	1086793	38	42	28	43
chromosome_15	1086794	38	42	28	43
chromosome_15	1086795	38	42	27	43
chromosome_15	1086796	38	42	27	43
chromosome_15	1086797	38	43	28	43
chromosome_15	1086798	38	43	29	43
chromosome_15	1086799	38	43	29	43
chromosome_15	1086800	38	43	29	43
chromosome_15	1086801	38	43	29	43
chromosome_15	1086802	38	43	29	42
chromosome_15	1086803	38	43	29	42
chromosome_15	1086804	38	43	29	42
chromosome_15	1086805	38	43	29	42
chromosome_15	1086806	38	42	29	42
chromosome_15	1086807	38	43	29	42
chromosome_15	1086808	38	40	29	42
chromosome_15	1086809	38	41	29	42
chromosome_15	1086810	38	42	29	42
chromosome_15	1086811	38	43	28	42
chromosome_15	1086812	38	42	28	42
chromosome_15	1086813	37	43	29	42
chromosome_15	1086814	38	43	29	42
chromosome_15	1086815	38	43	29	42
chromosome_15	1086816	38	42	29	42
chromosome_15	1086817	38	42	29	42
chromosome_15	1086818	37	42	29	42
chromosome_15	1086819	37	41	29	41
chromosome_15	1086820	37	41	29	41
chromosome_15	1086821	38	41	29	41
chromosome_15	1086822	38	41	29	41
chromosome_15	1086823	38	41	29	41
chromosome_15	1086824	38	41	29	41
chromosome_15	1086825	38	41	29	41
chromosome_15	1086826	38	41	29	41
chromosome_15	1086827	38	41	29	41
chromosome_15	1086828	38	41	29	41
chromosome_15	1086829	38	41	29	41
chromosome_15	1086830	38	41	29	41
chromosome_15	1086831	38	41	27	41
chromosome_15	1086832	38	41	28	41
chromosome_15	1086833	38	41	28	41
chromosome_15	1086834	38	41	29	41
chromosome_15	1086835	38	41	29	41
chromosome_15	1086836	38	41	29	41
chromosome_15	1086837	38	41	29	41
chromosome_15	1086838	38	41	29	41
chromosome_15	1086839	38	41	29	41
chromosome_15	1086840	38	41	29	41
chromosome_15	1086841	38	41	29	41
chromosome_15	1086842	38	40	29	41
chromosome_15	1086843	38	40	29	41
chromosome_15	1086844	38	41	29	42
chromosome_15	1086845	38	41	29	42
chromosome_15	1086846	38	40	29	42
chromosome_15	1086847	38	41	29	42
chromosome_15	1086848	38	40	29	42
chromosome_15	1086849	38	40	29	42
chromosome_15	1086850	38	41	29	42
chromosome_15	1086851	37	40	27	42
chromosome_15	1086852	38	40	27	42
chromosome_15	1086853	38	40	28	42
chromosome_15	1086854	38	41	28	41
chromosome_15	1086855	38	41	29	40
chromosome_15	1086856	38	41	29	41
chromosome_15	1086857	38	41	29	42
chromosome_15	1086858	38	41	29	42
chromosome_15	1086859	38	41	29	42
chromosome_15	1086860	38	41	29	42
chromosome_15	1086861	38	40	29	41
chromosome_15	1086862	38	41	29	41
chromosome_15	1086863	38	41	28	41
chromosome_15	1086864	38	40	27	40
chromosome_15	1086865	38	41	28	40
chromosome_15	1086866	38	41	27	41
chromosome_15	1086867	38	39	28	41
chromosome_15	1086868	38	41	29	41
chromosome_15	1086869	38	39	28	41
chromosome_15	1086870	38	39	29	41
chromosome_15	1086871	38	41	29	41
chromosome_15	1086872	38	41	29	41
chromosome_15	1086873	38	41	28	41
chromosome_15	1086874	38	40	27	41
chromosome_15	1086875	38	41	29	41
chromosome_15	1086876	38	41	29	41
chromosome_15	1086877	38	41	29	40
chromosome_15	1086878	38	41	28	41
chromosome_15	1086879	38	39	27	41
chromosome_15	1086880	38	41	28	41
chromosome_15	1086881	38	41	28	41
chromosome_15	1086882	38	39	27	41
chromosome_15	1086883	38	41	28	41
chromosome_15	1086884	38	41	29	41
chromosome_15	1086885	38	41	27	41
chromosome_15	1086886	38	41	29	41
